std_name,StrainName,Reference,SRA,Clade,geographic_value,city_region_value,province_state_value,country_value,geo_cc,geo_country,geo_region,geo_lat,geo_lon,geo_label
XTRA_DZH,beer002,Gallone et al. 2016,SRR5678585,12. Belgium Beer 1,Bulgaria,NA,NA,Bulgaria,ITA,Italy,Southern Europe,42.77577,11.11529,"Bulgaria, Europe"
ABT,DBVPG4651_1b,Peter et al. 2018,ERR1308686,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ACS,I14_1b,Peter et al. 2018,ERR1309144,NA,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ADI,YJM981_b,Peter et al. 2018,ERR1308593,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ADR,M22_1b,Peter et al. 2018,ERR1308788,8. AU Wine 4,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AGI,CBS1590,Peter et al. 2018,ERR1308800,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AIA,CBS2180,Peter et al. 2018,ERR1309200,5. Georgian Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AIF,CBS457,Peter et al. 2018,ERR1309471,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AIM,E4,Peter et al. 2018,ERR1309350,NA,Umbria_Italy,NA,Umbria,Italy,ITA,Italy,Southern Europe,43.10447,12.38925,"Umbria, Italy, Europe"
AIN,MC5,Peter et al. 2018,ERR1309152,1. AU Wine 1,Ascoli Piceno_Italy,Ascoli Piceno,Ascoli Piceno,Italy,ITA,Italy,Southern Europe,42.85398,13.58441,"Ascoli Piceno, Ascoli Piceno, Italy, Europe"
AIP,MC6,Peter et al. 2018,ERR1308832,5. Georgian Wine,Umbria_Italy,NA,Umbria,Italy,ITA,Italy,Southern Europe,43.10447,12.38925,"Umbria, Italy, Europe"
AIQ,MC7,Peter et al. 2018,ERR1308643,1. AU Wine 1,Umbria_Italy,NA,Umbria,Italy,ITA,Italy,Southern Europe,43.10447,12.38925,"Umbria, Italy, Europe"
AIR,MC8,Peter et al. 2018,ERR1308799,1. AU Wine 1,Ascoli Piceno_Italy,Ascoli Piceno,Ascoli Piceno,Italy,ITA,Italy,Southern Europe,42.85398,13.58441,"Ascoli Piceno, Ascoli Piceno, Italy, Europe"
AIT,MC10,Peter et al. 2018,ERR1309206,1. AU Wine 1,Umbria_Italy,NA,Umbria,Italy,ITA,Italy,Southern Europe,43.10447,12.38925,"Umbria, Italy, Europe"
APT,CBS459,Peter et al. 2018,ERR1308651,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AQM,CBS420,Peter et al. 2018,ERR1308875,13. French Dairy,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ASG,CBS1489,Peter et al. 2018,ERR1308592,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ASR,M1,Peter et al. 2018,ERR1309292,4. Commercial Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ASS,M5,Peter et al. 2018,ERR1309325,8. AU Wine 4,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
AST,M6,Peter et al. 2018,ERR1309383,10. AU Wine 6,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
ASV,M9,Peter et al. 2018,ERR1308883,10. AU Wine 6,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BAR,PB56,Peter et al. 2018,ERR1308835,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BAS,PB67,Peter et al. 2018,ERR1308632,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BAT,PB94,Peter et al. 2018,ERR1309295,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BAV,PB137,Peter et al. 2018,ERR1309479,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BBA,PB197,Peter et al. 2018,ERR1308718,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BBB,PB200,Peter et al. 2018,ERR1308613,7. AU Wine 3,Montalcino in Italy,Montalcino,NA,Italy,ITA,Italy,Southern Europe,43.08694,11.55323,"Montalcino, Italy, Europe"
BHV,DBVPG1014,Peter et al. 2018,ERR1309209,1. AU Wine 1,Umbria_Italy,NA,Umbria,Italy,ITA,Italy,Southern Europe,43.10447,12.38925,"Umbria, Italy, Europe"
BIA,DBVPG1029,Peter et al. 2018,ERR1309077,1. AU Wine 1,Colli di Roma_Lazio_Italy,Colli di Roma,Lazio,Italy,ITA,Italy,Southern Europe,41.91705,12.50714,"Colli di Roma, Lazio, Italy, Europe"
BIB,DBVPG1041,Peter et al. 2018,ERR1308672,1. AU Wine 1,Tuscany_Italy,NA,Tuscany,Italy,ITA,Italy,Southern Europe,43.66138,11.18549,"Tuscany, Italy, Europe"
BIC,DBVPG1056,Peter et al. 2018,ERR1309518,7. AU Wine 3,production zone of Chianti wine_Italy,NA,Tuscany,Italy,ITA,Italy,Southern Europe,43.66138,11.18549,"Tuscany, Italy, Europe"
BID,DBVPG1058,Peter et al. 2018,ERR1308662,1. AU Wine 1,Pazzaglia_Italy,NA,Pazzaglia,Italy,ITA,Italy,Southern Europe,43.86999,10.9279,"Pazzaglia, Italy, Europe"
BIE,DBVPG1074,Peter et al. 2018,ERR1309250,NA,San Severo_Puglia_Italy,San Severo,Puglia,Italy,ITA,Italy,Southern Europe,41.68664,15.3775,"San Severo, Puglia, Italy, Europe"
BIF,DBVPG1076,Peter et al. 2018,ERR1309328,6. West Europe Wine,Locorotondo_Puglia_Italy,Locorotondo,Puglia,Italy,ITA,Italy,Southern Europe,40.75597,17.32605,"Locorotondo, Puglia, Italy, Europe"
BIG,DBVPG1080,Peter et al. 2018,ERR1308962,6. West Europe Wine,Barletta_Italy,NA,Barletta,Italy,ITA,Italy,Southern Europe,41.3190377,16.28226064,"Barletta, Italy, Europe"
BIM,DBVPG1122,Peter et al. 2018,ERR1309106,6. West Europe Wine,Lucera_Puglia_Italy,Lucera,Puglia,Italy,ITA,Italy,Southern Europe,41.50242,15.34138,"Lucera, Puglia, Italy, Europe"
BIN,DBVPG1123,Peter et al. 2018,ERR1309126,6. West Europe Wine,Manduria_Taranto_Italy,Manduria,Taranto,Italy,ITA,Italy,Southern Europe,40.30856,17.68582,"Manduria, Taranto, Italy, Europe"
BIP,DBVPG1125,Peter et al. 2018,ERR1309360,6. West Europe Wine,Torre dei Passeri_Italy,NA,Torre dei Passeri,Italy,ITA,Italy,Southern Europe,42.24132,13.92674,"Torre dei Passeri, Italy, Europe"
BIQ,DBVPG1126,Peter et al. 2018,ERR1309399,6. West Europe Wine,Aquila_Italy,NA,Aquila,Italy,ITA,Italy,Southern Europe,42.36833,13.36339,"Aquila, Italy, Europe"
BIR,DBVPG1127,Peter et al. 2018,ERR1309247,NA,Popoli_Italy,Popoli,NA,Italy,ITA,Italy,Southern Europe,42.55996,12.64679,"Popoli, Italy, Europe"
BIS,DBVPG1129,Peter et al. 2018,ERR1308653,1. AU Wine 1,Senigallia_Italy,NA,Senigallia,Italy,ITA,Italy,Southern Europe,43.7083,13.23472,"Senigallia, Italy, Europe"
BIT,DBVPG1145,Peter et al. 2018,ERR1309505,7. AU Wine 3,Corvo_Sicily_Italy,Corvo,Sicily,Italy,ITA,Italy,Southern Europe,37.97779,13.21112,"Corvo, Sicily, Italy, Europe"
BKA,DBVPG1163,Peter et al. 2018,ERR1309058,6. West Europe Wine,Aurum_Sicily_Italy,Aurum,Sicily,Italy,ITA,Italy,Southern Europe,37.63788,12.61888,"Aurum, Sicily, Italy, Europe"
BKE,DBVPG1380,Peter et al. 2018,ERR1308684,7. AU Wine 3,Rufina_Italy,NA,Rufina,Italy,ITA,Italy,Southern Europe,43.82729,11.49034,"Rufina, Italy, Europe"
BKF,DBVPG1473,Peter et al. 2018,ERR1308838,6. West Europe Wine,Piemonte_Italy,NA,Piemonte,Italy,ITA,Italy,Southern Europe,45.30487,7.90373,"Piemonte, Italy, Europe"
BKG,DBVPG1490,Peter et al. 2018,ERR1309315,6. West Europe Wine,Etna_Sicily_Italy,Etna,Sicily,Italy,ITA,Italy,Southern Europe,37.55983,14.27389,"Etna, Sicily, Italy, Europe"
BKH,DBVPG1523,Peter et al. 2018,ERR1309116,6. West Europe Wine,Trentino_Italy,NA,Trentino,Italy,ITA,Italy,Southern Europe,44.23818,10.82015,"Trentino, Italy, Europe"
BKL,DBVPG1564,Peter et al. 2018,ERR1309072,1. AU Wine 1,Dolianova_Sardinia_Italy,Dolianova,Sardinia,Italy,ITA,Italy,Southern Europe,39.37623,9.17702,"Dolianova, Sardinia, Italy, Europe"
BKM,DBVPG1577,Peter et al. 2018,ERR1308584,6. West Europe Wine,Elmas_Sardinia_Italy,Elmas,Sardinia,Italy,ITA,Italy,Southern Europe,39.2684,9.04762,"Elmas, Sardinia, Italy, Europe"
BKN,DBVPG1580,Peter et al. 2018,ERR1309480,6. West Europe Wine,Sardinia_Italy,NA,Sardinia,Italy,ITA,Italy,Southern Europe,40.35486,9.00266,"Sardinia, Italy, Europe"
BKP,DBVPG1581,Peter et al. 2018,ERR1309023,6. West Europe Wine,Marassinai_Sardinia_Italy,Marassinai,Sardinia,Italy,ITA,Italy,Southern Europe,39.29016,9.00733,"Marassinai, Sardinia, Italy, Europe"
BLV,DBVPG3022,Peter et al. 2018,ERR1308687,6. West Europe Wine,Squinzano_Italy,NA,Squinzano,Italy,ITA,Italy,Southern Europe,40.46983,17.96945,"Squinzano, Italy, Europe"
BNE,DBVPG1057,Peter et al. 2018,ERR1308659,1. AU Wine 1,Colli Romani_Lazio_Italy,Colli Romani,Lazio,Italy,ITA,Italy,Southern Europe,41.86485,13.04054,"Colli Romani, Lazio, Italy, Europe"
BNF,DBVPG1078,Peter et al. 2018,ERR1309285,1. AU Wine 1,San Ferdinando_Italy,San Ferdinando,Reggio Calabria,Italy,ITA,Italy,Southern Europe,38.48245677,15.93372625,"San Ferdinando, Reggio Calabria, Italy, Europe"
BNG,DBVPG1085,Peter et al. 2018,ERR1309266,NA,Corato_Italy,NA,Corato,Italy,ITA,Italy,Southern Europe,41.15571,16.40286,"Corato, Italy, Europe"
BPB,DBVPG1795,Peter et al. 2018,ERR1309153,1. AU Wine 1,Illasi_Verona_Italy,Illasi,Verona,Italy,ITA,Italy,Southern Europe,45.46805,11.17846,"Illasi, Verona, Italy, Europe"
BPC,DBVPG1798,Peter et al. 2018,ERR1308717,7. AU Wine 3,Sicily_Italy,NA,Sicily,Italy,ITA,Italy,Southern Europe,37.63788,12.61888,"Sicily, Italy, Europe"
BPL,DBVPG1878,Peter et al. 2018,ERR1308968,5. Georgian Wine,Piave_Italy,NA,Piave,Italy,ITA,Italy,Southern Europe,45.75271,12.32194,"Piave, Italy, Europe"
BPM,DBVPG1880,Peter et al. 2018,ERR1309290,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BPN,DBVPG1895,Peter et al. 2018,ERR1309249,15. African Beer,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BPP,DBVPG1898,Peter et al. 2018,ERR1308909,6. West Europe Wine,Pantelleria_Italy,NA,Pantelleria,Italy,ITA,Italy,Southern Europe,40.5741,8.31841,"Pantelleria, Italy, Europe"
BPR,DBVPG1919,Peter et al. 2018,ERR1308886,5. Georgian Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BPT,DBVPG1960,Peter et al. 2018,ERR1309309,1. AU Wine 1,Recioto_Verona_Italy,Recioto,Verona,Italy,ITA,Italy,Southern Europe,45.40122,10.97237,"Recioto, Verona, Italy, Europe"
BQB,DBVPG2049,Peter et al. 2018,ERR1308683,7. AU Wine 3,Reggio Emilia_Italy,NA,Reggio Emilia,Italy,ITA,Italy,Southern Europe,44.69945,10.644,"Reggio Emilia, Italy, Europe"
BQE,DBVPG2166,Peter et al. 2018,ERR1309409,1. AU Wine 1,production zone of Sagrantino wine_Montefalco_Foligno_Italy,Montefalco,Foligno,Italy,ITA,Italy,Southern Europe,42.93197,12.66431,"Montefalco, Foligno, Italy, Europe"
BQG,DBVPG3098,Peter et al. 2018,ERR1308736,6. West Europe Wine,Calabria_Italy,NA,Calabria,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Calabria, Italy, Europe"
BQH,DBVPG3100,Peter et al. 2018,ERR1309501,2. AU Wine 2,Toscana_Italy,NA,Toscana,Italy,ITA,Italy,Southern Europe,43.16867,11.77673,"Toscana, Italy, Europe"
BQI,DBVPG3924,Peter et al. 2018,ERR1309083,7. AU Wine 3,Piave_Italy,NA,Piave,Italy,ITA,Italy,Southern Europe,45.75271,12.32194,"Piave, Italy, Europe"
BQM,DBVPG4162,Peter et al. 2018,ERR1309180,1. AU Wine 1,Reggio Emilia_Italy,NA,Reggio Emilia,Italy,ITA,Italy,Southern Europe,44.69945,10.644,"Reggio Emilia, Italy, Europe"
BQP,DBVPG4297,Peter et al. 2018,ERR1309158,7. AU Wine 3,Treviso_Italy,NA,Treviso,Italy,ITA,Italy,Southern Europe,45.67631,12.22207,"Treviso, Italy, Europe"
BQQ,DBVPG4317,Peter et al. 2018,ERR1309168,6. West Europe Wine,Bettona_Perugia_Italy,Bettona,Perugia,Italy,ITA,Italy,Southern Europe,43.01316,12.4835,"Bettona, Perugia, Italy, Europe"
BQR,DBVPG4381,Peter et al. 2018,ERR1308891,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BQS,DBVPG4410,Peter et al. 2018,ERR1308579,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BQT,DBVPG4460,Peter et al. 2018,ERR1309130,1. AU Wine 1,Jesi_Italy,NA,Jesi,Italy,ITA,Italy,Southern Europe,43.5199,13.22763,"Jesi, Italy, Europe"
BRA,DBVPG4651,Peter et al. 2018,ERR1309323,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BRB,DBVPG4686,Peter et al. 2018,ERR1309172,7. AU Wine 3,Deruta_Perugia_Italy,Deruta,Perugia,Italy,ITA,Italy,Southern Europe,42.98604,12.41966,"Deruta, Perugia, Italy, Europe"
BRC,DBVPG4695,Peter et al. 2018,ERR1308927,1. AU Wine 1,Torgiano_Perugia_Italy,Torgiano,Perugia,Italy,ITA,Italy,Southern Europe,43.02862,12.44039,"Torgiano, Perugia, Italy, Europe"
BRD,DBVPG4902,Peter et al. 2018,ERR1308940,7. AU Wine 3,Perugia_Italy,NA,Perugia,Italy,ITA,Italy,Southern Europe,43.1113,12.38364,"Perugia, Italy, Europe"
BRE,DBVPG4905,Peter et al. 2018,ERR1309118,7. AU Wine 3,Marsciano_Perugia_Italy,Marsciano,Perugia,Italy,ITA,Italy,Southern Europe,42.90428,12.3377,"Marsciano, Perugia, Italy, Europe"
BRF,DBVPG5760,Peter et al. 2018,ERR1308630,7. AU Wine 3,Production zone of Sagrantino wine_Montefalco_Foligno_Italy,Montefalco,Foligno,Italy,ITA,Italy,Southern Europe,42.93197,12.66431,"Montefalco, Foligno, Italy, Europe"
BSL,M57,Peter et al. 2018,ERR1308633,2. AU Wine 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BSM,SGU89,Peter et al. 2018,ERR1308994,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BSN,SG60,Peter et al. 2018,ERR1309238,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
BVK,4LBI-3,Peter et al. 2018,ERR1309280,7. AU Wine 3,Basilicata_Italy,NA,Basilicata,Italy,ITA,Italy,Southern Europe,40.93135,15.9791,"Basilicata, Italy, Europe"
BVM,SA6-31,Peter et al. 2018,ERR1309067,6. West Europe Wine,Toscana_Italy,NA,Toscana,Italy,ITA,Italy,Southern Europe,43.16867,11.77673,"Toscana, Italy, Europe"
CBF,SD-15,Peter et al. 2018,ERR1309133,21. Mixed Origins 2,Matera_Italy,NA,Matera,Italy,ITA,Italy,Southern Europe,40.66475,16.5941,"Matera, Italy, Europe"
CQV,CD7-9Sv2,Peter et al. 2018,ERR1309418,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRA,RB3-7Sc2,Peter et al. 2018,ERR1308711,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRB,SC2-37,Peter et al. 2018,ERR1309228,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRC,Ba-215,Peter et al. 2018,ERR1308944,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRD,FIMA_3,Peter et al. 2018,ERR1308959,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRI,AGME_5I,Peter et al. 2018,ERR1308881,8. AU Wine 4,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
CRK,E1-6,Peter et al. 2018,ERR1308837,6. West Europe Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YAY,YJM969,Peter et al. 2018,SRR800788,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YAZ,YJM972,Peter et al. 2018,SRR800789,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBA,YJM975,Peter et al. 2018,SRR800790,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBB,YJM978,Peter et al. 2018,SRR800791,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBE,YJM987,Peter et al. 2018,SRR800794,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBF,YJM980,Peter et al. 2018,NA,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBG,YJM993,Peter et al. 2018,SRR800796,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBH,YJM996,Peter et al. 2018,SRR800797,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBX,YJM1332,Peter et al. 2018,SRR800813,2. AU Wine 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
SACE_YBY,YJM1336,Peter et al. 2018,SRR800814,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DCS,1014,Coi et al. 2017,ERR560545,1. AU Wine 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DDA,FS2D,Coi et al. 2017,ERR560553,5. Georgian Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DET,DBVPG10100,Almeida et al. 2015,ERR754601,14. Mediterranean Oak,Italy: Parco del Monte Subasio,Parco del Monte Subasio,NA,Italy,ITA,Italy,Southern Europe,43.0847763,12.6741995,"Parco del Monte Subasio, Italy, Europe"
XTRA_DGP,NRRLY1545,Marsit et al. 2015,ERR3139849,13. French Dairy,Italy  Europe,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DHC,YA3,Marsit et al. 2015,ERR3139837,30. Mantou,Sicily  Italy  Europe,NA,Sicily,Italy,ITA,Italy,Southern Europe,37.63788,12.61888,"Sicily, Italy, Europe"
XTRA_DHD,YQ5,Marsit et al. 2015,ERR3139838,NA,Catania  Sicily  Italy  Europe,Catania,Sicily,Italy,ITA,Italy,Southern Europe,37.51676,15.10583,"Catania, Sicily, Italy, Europe"
XTRA_DUL,YJM945,Zhu et al. 2016,SRR3265430,20. Mixed Origins 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUM,YJM946,Zhu et al. 2016,SRR3265431,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUN,YJM947,Zhu et al. 2016,SRR3265432,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUO,YJM948,Zhu et al. 2016,SRR3265433,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUP,YJM949,Zhu et al. 2016,SRR3265434,13. French Dairy,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUQ,YJM950,Zhu et al. 2016,SRR3265435,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUS,YJM951,Zhu et al. 2016,SRR3265437,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUT,YJM952,Zhu et al. 2016,SRR3265438,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUU,YJM953,Zhu et al. 2016,SRR3265439,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUV,YJM954,Zhu et al. 2016,SRR3265440,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUW,YJM955,Zhu et al. 2016,SRR3265441,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUX,YJM956,Zhu et al. 2016,SRR3265442,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUY,YJM957,Zhu et al. 2016,SRR3265443,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DUZ,YJM958,Zhu et al. 2016,SRR3265444,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVA,YJM959,Zhu et al. 2016,SRR3265445,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVB,YJM960,Zhu et al. 2016,SRR3265446,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVD,YJM961,Zhu et al. 2016,SRR3265448,20. Mixed Origins 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVE,YJM962,Zhu et al. 2016,SRR3265449,21. Mixed Origins 2,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVF,YJM963,Zhu et al. 2016,SRR3265450,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVG,YJM964,Zhu et al. 2016,SRR3265451,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVH,YJM965,Zhu et al. 2016,SRR3265452,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVI,YJM966,Zhu et al. 2016,SRR3265453,20. Mixed Origins 1,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DVJ,YJM967,Zhu et al. 2016,SRR3265454,7. AU Wine 3,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_DXV,AnconaWine28-AN,Dunn et al. 2012,SRR403242,7. AU Wine 3,Ancona  Italy,NA,Ancona,Italy,ITA,Italy,Southern Europe,43.60726,13.51022,"Ancona, Italy, Europe"
XTRA_DXW,SardSourdoughS11,Dunn et al. 2012,SRR403243,NA,Olmedo         Sardinia,Olmedo,Sardinia,Italy,ITA,Italy,Southern Europe,40.6504,8.37783,"Olmedo, Sardinia, Italy, Europe"
XTRA_EAN,wine016,Gallone et al. 2016,SRR5678658,24. Lab Strains,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
XTRA_EXP,IT_CXD_S2,Basile et al. 2021,SRR11788433,5. Georgian Wine,Italy,NA,NA,Italy,ITA,Italy,Southern Europe,39.30384,16.29256,"Italy, Europe"
